product,review_content,rating,review_date,variant,source
Amazon Alexa / Echo,"we've owned a number of echo devices, but have viewed them as more of a toy than a tool.  other than playing music through a sound system, we haven't found much use for them.  we just don't find the voice user interface to be all that efficient.  the echo spot solves the efficiency problem by displaying the information that you're routinely interested in.  furthermore, you can do some basic navigation using the touch screen as well as tailor the settings.  we now use these as bedside clocks.",5,30-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love my echo spot.  waking to my favorite music.  being able to completely turn off display at night so my bedroom is dark.  all the skills i have yet to try.  easy to use.,5,30-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i like how small it is, but i’m still able to see my ring cameras.",4,30-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,great for checking in on my son after school when i'm still at work.  love getting the weather and traffic in the morning so i can plan my route accordingly,5,30-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it!! super fun! easy to use! my three year old even gets involved,5,30-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i returnef this item because it does not speak spanish,1,30-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,,1,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i am a hardcore fan of echo. infact i am in love with all members of my alexa family. i have echo, echo dot, echo plus and now this new toddler echo spot. every variant has its own beauty. i love feel and size of echo spot. it’s fabulous as far as looks are concerned. it does not have great audio quality (which i did not expect at the time of placing order because of its compact and small size). i bought it to connect with my bose soundtouch.",4,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this!,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love being able to have alexa sing careless whisper into my ear to wake me up.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works great as a bedside clock but the microphone for alexa doesn't work as well as the normal echo.  sometimes alexa doesn't hear me when i try to interrupt her it to give new instructions.  the speaker also isn't as good as the normal echo.  screen is small so not really useful for viewing any type of video or for seeing who's at the front door.  but, it's great for the bedside.",3,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,fun tech toy,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it. small with good sound,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"with the combination of this, smart plugins, and the alex app i can turn stuff on and off with my phone or telling alexa to do it. i can order stuff, get answers, watch videos, get weather, set alarms, video call, and so much more with this device!",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,great product,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"in a matter of minutes it became indispensable addition to our house. extrimelly useful hub of information, music, automation, communication, and assistant in basic needs. would love to have a voice personalization. some things are better not to said aloud but typed (like door unlocking codes) but that is problem of unwitty developers. so far only positive experience. the privacy invasions is happened way before alexa, it is on your phone no matter brand or carrier. to alexa defence at list it has a button to turn a microphone off.",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i love this device! it's so great. what a great alarm clock and what a surprisingly good speaker! only reason i didn't give 5 stars was because it needs to have a few more features like playing youtube videos, and google play music. the camera is not very good in low light if you decide to drop in and it's dark in the room.other than those minor things, i love it. great buy and would buy again",4,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,hands free control,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"great love the display and easy to use, though still learning what all it can do everyday.",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"it has been able to interpret my instructions pretty well right from the start, even from a distance. a lot of the skills are excellent. i've added a few of the late shows to my flash briefing but it's ridiculous that it can't access youtube.it might be important to note that adding an event to your calendar is a task; it seems to have difficulty with the time span of an event. i imagine this is a functionality people would use often.",4,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,setup was easy and it is a fantastic alarm clock,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"great product! highly recommend getting the stand that goes under it, it sits much better on the desk.",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,eh it’s cool and all but also kinda boring i don’t really know what to do with it other than it being a desk clock so 3/5 is about right. i can’t connect to my spotify unless it’s premium and i’m in college and i’m not paying or that or amazon music so,3,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i am huge amazon fan! first to have a kindle and the echo. i waited a bit on this but have wanted it for awhile. i do love it!! my kids love it! they love watching videos and the lyrics to the songs. now the video calling feature is nothing like how the advertisement made it out. i thought as long as someone would facetime me i could do it through that and i can’t. it’s spot to spot. can’t even skype (which i do often with my aunt). the is my major disappointment with it.,3,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love love love these. the only think i notice is that it doesn't pick-up my voice and commands as well as my echo and echo dots (we have 4 echo products throughout our house). i have this in the kitchen and in my bedroom as my alarm clock. i'm no longer searching for a pen and paper to make lists!!!!,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love my amazon products,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"love my spot. have that , a dot, and a regular echo",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,nice upgrade from an echo dot.,4,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"works decent, wish it was able to answer more questions....need a better source for info but the rest works great!",4,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i can't live without alexa.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,really like it. the screen is a major plus.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"didnt think id get an alexa device, but this is perfect for my home office.  the screen adds just that little piece that makes it worth the extra cost of the other alexa devices.  it can show lyrics of songs, play my xm radio, can show videos of movie trailers and news.  its great!",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i love it.  i made a group with my echo dot so i get music through my home.  i am waiting for the to go on sale again so hopefully i can get another spot for my bedroom..  i love the alarm and weather at the sound of my voice..,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"when we first received this product, it was great.  however, about a week ago, the device served up a video advertisement around 10:30pm at night and scared myself and my family.  if you want to make sure you are protected and don't allow video directly in your home, the spot is not a device that can keep you safe.",1,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"it's fun to use, and makes my life easier in some sense.",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love it!,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,,1,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"i got my echo spot on prime day and love it. i think it still is a little expensive, but the chance to save $30 convinced me to buy it. i basically use it as a radio alarm clock because on my old radio the stations would sometimes not come in clearly. i also like the sleep sounds skill, and hearing the weather. i'm still exploring the other skills...just discovered some star trek sounds (alexa, beam me up) which are fun!",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this! replaced an old alarm clock in my bedroom with this.  love that it dims at night. very responsive to commands.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love my spot! she even more than i expected! great size for a bedroom!,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,so far so good. just got it and i am trying to figure out all the things it can do. the product itself is very well made.. and easy to set up.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,after only a couple of days alexa did not answer. i have disconnected and will see if it does any better after reconnecting.,1,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"perfect! may favorite alexa device by far, specially if you own ring cameras or amazon cam's it does the job really well.  we changed our echo in the main living room and it seems to be more reactive. good job amazon!",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,is great. use it for music mostly.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,it won’t receive calls and it’s really hard to call someone who has another echo.,3,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,this is our first step into a smart home. soon as i added one item to the grocery list i started loving it. my wife was so-so about it ‘til i opened rain sounds. she’s a convert. 😉 love these and the dots.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"like the little spot,  now our guest room is alexa enabled.",5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,we love our echo spots. we now have three through the house and like that you can drop in on the other spots. we do wish the clock faces had more customization options and that there were more faces in general.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,it’s very smart and sweet design,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,so far just ok,4,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this for bedside clock/alarm/radio.  face can dimat night so it’s not bright for sleeping.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this product i use it as my bedroom clock perfect size with a lot of other options. the only thing i would like to see them add on to it is the ability to fall asleep to mu as if and set a timer for it to go off on it's own. like you can with tv t hcfe sleep mode.,5,29-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love this. so glad i purchased,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i wanted to see my security video cameras without having to use my phone. works great and extremely easy to set up.,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,the echo spot is great!,5,29-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,we bot 2 on prime day one for use as a clock/radio in the bedroom and one in the family room to control lights and watch the front door when the doorbell rings.  music sound is very good not as good as the echo but way better than our dots.  if we could only buy 1 amazon device it would be the spot.,5,28-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i bought two one for my office and one for my bedside table. they are fantastic the screen is just big enough when using the drop in feature to communicate with my mom. i can’t wait for prime day again to get one for my moms bedside table.,5,28-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,"fantastic product, absolutely love it!",5,28-Jul-18,White  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,love these!,5,28-Jul-18,Black  Spot,kaggle_amazon_alexa
Amazon Alexa / Echo,i do like the product we bought it on prime day but this week it was $30 cheaper then prime day. still a really cool device. i wish i would have waited.,3,28-Jul-18,White  Spot,kaggle_amazon_alexa
